review_date,rating,reviews
7 July 2018,10.0,This show is the best every episode gets better and better
28 August 2019,10.0,"Amazing & unbelievable acting and drama.
I will not see a show in this level.
Thanks Mr. Walt & gessi your performances are a role models."
14 February 2021,10.0,"Le agradezco a mi padre, por haber roto el condón, sin él no hubiera podido ver ésta obra de arte."
14 October 2019,10.0,"BrBa deserves nothing less than 10/10
hell i give it 11/10
just accept it that BrBa is million times better than GOT ,GOT S08 was epic failure hence,the greatest tv series ever made
Hail Heisenberg💗"
25 November 2014,9.0,"It may have been an overrated TV series, but it's overrated for a reason. It's just that good for what you can watch on Basic Cable at the time. Each episode of Breaking Bad is filled with great dialogue, character development, intriguing plot lines, and sprinkles of humor here and there. It's jam-packed with content on expert story telling."
16 August 2019,8.0,"I have to say that I did really like the show, Since it contained alot of action, drama, adventure, etc...
 I said this show must be an outstanding one.
But in my opnion it's a littile bit over-rated,
Since that there is way too much talking, Especially from Skyler. Way too much !!!."
28 January 2022,10.0,The best series I've watched in my lifeThe best series I've watched in my life. It's a beautiful story. I've never found a voice like it. The development of characters like Walter White started with a teacher and became Heisenberg.
19 January 2022,10.0,"A wonderful series that breaks consciousness and plunges into the world of violence, drugs, into the world that we did not even suspect. An interesting plot and unexpected outcomes, thanks to the authors for the masterpiece!"
20 June 2018,10.0,One of the best TV shows... just brilliant. Like I mention before nothing will ever beat this masterpiece.
8 April 2018,10.0,Extremely well played roles and a beautiful detailed production. A masterpiece.
26 January 2019,10.0,"You get to follow Walter White and his story when he's very slowly destroying his life to try to save his family but everything just turn out bad and he keeps on going, one of my best series, you really get to know The characters"
16 February 2020,10.0,Don't compare it with GOT or any other show... These guys atleast knew how to sign off the greatest show ever.
9 April 2020,9.0,Amazing series recommended. It wasn't the best start though
20 January 2023,10.0,"The best ever series I have watched in my life. It deserves each moment I spent watching. Great amazing, wonderful story and actors. It is the series that you have to watch!"
17 July 2018,10.0,"It may go on a slow pace but I think it is pretty necessary to go on this pace to develop plot 
Other than that it is the best TV show you will ever see in your life 
Every performance is top notch 
Especially Bryan Cranston"
30 October 2018,10.0,"Everything is just perfect! The acting, the music, the script, the director everything"
4 September 2021,10.0,"JUST ICON
The Best series ever ICON no more words 👌."
10 March 2019,9.0,This is one of the all time great series and great for rainy day watching.
20 December 2018,10.0,"This series have it all : good plot, bit humor and a good soundtrack. I must see 😍"
8 May 2018,10.0,This is the best series ever made in every artistic aspect. Is THE masterpiece series.
15 October 2019,10.0,Great Movie I would watch it on repeat had me on edge of what's next
